Date,price,short_sma,long_sma,signal,position,asset_return,strategy_return,buy_hold_return,trade,transaction_cost,strategy_equity,buy_hold_equity,strategy_drawdown,buy_hold_drawdown,model_forecast,entry_price,exit_price,long_forecast_price,cash_forecast_price
2018-04-03,39.522926330566406,40.73942699432373,40.29706974029541,1.0,1.0,0.0102595870442352,0.0102595870442352,0.0102595870442352,0.0,0.0,11709.04299307935,16336.780540231672,-0.0790836827553281,-0.0733544384405355,LONG,,,39.522926330566406,
2018-04-04,40.278690338134766,40.68004512786865,40.29268878936767,1.0,1.0,0.0191221672516659,0.0191221672516659,0.0191221672516659,0.0,0.0,11932.94527154996,16649.175190075744,-0.0614737669121873,-0.0556349670293815,LONG,,,40.278690338134766,
2018-04-05,40.55801010131836,40.65387535095215,40.28777027130127,1.0,1.0,0.0069346783830044,0.0069346783830044,0.0069346783830044,0.0,0.0,12015.696409170154,16764.631865361218,-0.0549653893317106,-0.0490860992495748,LONG,,,40.55801010131836,
2018-04-06,39.52057266235352,40.55341892242432,40.27331588745117,1.0,1.0,-0.0255791010548399,-0.0255791010548399,-0.0255791010548399,0.0,0.0,11708.345696475712,16335.807652729953,-0.0791385251383161,-0.073409622011322,LONG,,,39.52057266235352,
2018-04-09,39.912540435791016,40.43688488006592,40.26413696289063,1.0,1.0,0.0099180691733973,0.0099180691733973,0.0099180691733973,0.0,0.0,11824.469878999407,16497.82732303304,-0.0700053573315212,-0.0642196345470259,LONG,,,39.912540435791016,
2018-04-10,40.66360855102539,40.337484741210936,40.264104995727536,1.0,1.0,0.0188178479002771,0.0188178479002771,0.0188178479002771,0.0,0.0,12046.980954683828,16808.28092828291,-0.0525048595977132,-0.0466102619618663,LONG,,,40.66360855102539,
2018-04-11,40.47350692749024,40.24911689758301,40.26831981658936,0.0,1.0,-0.0046749816435157,-0.0046749816435157,-0.0046749816435157,0.0,0.0,11990.661539860896,16729.702523484135,-0.0569343819864144,-0.0510673414863107,CASH,,,,40.47350692749024
2018-04-12,40.87250518798828,40.19865379333496,40.2818074798584,0.0,0.0,0.0098582576798413,-0.001,0.0098582576798413,1.0,0.001,11978.670878321036,16894.628241867733,-0.0578774476044279,-0.0417125188178659,CASH,,40.87250518798828,,40.87250518798828
2018-04-13,41.01098251342773,40.152649879455566,40.29195812225342,0.0,0.0,0.0033880312646006,0.0,0.0033880312646006,0.0,0.0,11978.670878321036,16951.867770554985,-0.0578774476044279,-0.0384658108711455,CASH,,,,41.01098251342773
2018-04-16,41.26682662963867,40.126832008361816,40.3068879699707,0.0,0.0,0.0062384293311472,0.0,0.0062384293311472,0.0,0.0,11978.670878321036,17057.620799672546,-0.0578774476044279,-0.0324673477827831,CASH,,,,41.26682662963867
2018-04-17,41.83481979370117,40.16133441925049,40.32789520263672,0.0,0.0,0.0137639166965786,0.0,0.0137639166965786,0.0,0.0,11978.670878321036,17292.400471401066,-0.0578774476044279,-0.0191503089564455,CASH,,,,41.83481979370117
2018-04-18,41.74093627929688,40.19184684753418,40.34057678222656,0.0,0.0,-0.0022441476948451,-0.0,-0.0022441476948451,0.0,0.0,11978.670878321036,17253.593770744832,-0.0578774476044279,-0.0213514805295905,CASH,,,,41.74093627929688
2018-04-19,40.55801010131836,40.20980319976807,40.33717449188232,0.0,0.0,-0.0283397135623245,-0.0,-0.0283397135623245,0.0,0.0,11978.670878321036,16764.631865361218,-0.0578774476044279,-0.0490860992495748,CASH,,,,40.55801010131836
2018-04-20,38.89623641967773,40.17307071685791,40.31713127136231,0.0,0.0,-0.0409727616687636,-0.0,-0.0409727616687636,0.0,0.0,11978.670878321036,16077.738599477212,-0.0578774476044279,-0.0880476678725363,CASH,,,,38.89623641967773
2018-04-23,38.7835807800293,40.17659072875976,40.29801856994629,0.0,0.0,-0.0028963120861597,-0.0,-0.0028963120861597,0.0,0.0,11978.670878321036,16031.17245085343,-0.0578774476044279,-0.0906889664340786,CASH,,,,38.7835807800293
2018-04-24,38.243743896484375,40.06123027801514,40.27589179992676,0.0,0.0,-0.0139192120141443,-0.0,-0.0139192120141443,0.0,0.0,11978.670878321036,15808.031162674692,-0.0578774476044279,-0.1033458594970834,CASH,,,,38.243743896484375
2018-04-25,38.41038131713867,40.00619049072266,40.26382331848144,0.0,0.0,0.0043572465369849,0.0,0.0043572465369849,0.0,0.0,11978.670878321036,15876.910651714808,-0.0578774476044279,-0.0994389163485038,CASH,,,,38.41038131713867
2018-04-26,38.54418563842773,39.97966842651367,40.24755279541016,0.0,0.0,0.0034835457681166,0.0,0.0034835457681166,0.0,0.0,11978.670878321036,15932.218596626351,-0.0578774476044279,-0.0963017705966191,CASH,,,,38.54418563842773
2018-04-27,38.09823989868164,39.915592956542966,40.22869293212891,0.0,0.0,-0.0115697278943545,-0.0,-0.0115697278943545,0.0,0.0,11978.670878321036,15747.88716271001,-0.0578774476044279,-0.1067573132094262,CASH,,,,38.09823989868164
2018-04-30,38.78827667236328,39.898929023742674,40.219655418396,0.0,0.0,0.0181120381287094,0.0,0.0181120381287094,0.0,0.0,11978.670878321036,16033.11349544763,-0.0578774476044279,-0.0905788676080845,CASH,,,,38.78827667236328
2018-05-01,39.6895637512207,39.90726089477539,40.22000480651855,0.0,0.0,0.0232360691471398,0.0,0.0232360691471398,0.0,0.0,11978.670878321036,16405.660029271792,-0.0578774476044279,-0.0694474952919557,CASH,,,,39.6895637512207
2018-05-02,41.442848205566406,39.96546878814697,40.23935977935791,0.0,0.0,0.0441749489950435,0.0,0.0441749489950435,0.0,0.0,11978.670878321036,17130.3792242949,-0.0578774476044279,-0.0283403858592677,CASH,,,,41.442848205566406
2018-05-03,41.51796340942383,40.01346645355225,40.2587410736084,0.0,0.0,0.001812501001013,0.0,0.001812501001013,0.0,0.0,11978.670878321036,17161.428053786665,-0.0578774476044279,-0.0265792518359938,CASH,,,,41.51796340942383
2018-05-04,43.14685821533203,40.19478073120117,40.29429450988769,0.0,0.0,0.039233494905448,0.0,0.039233494905448,0.0,0.0,11978.670878321036,17834.730853905116,-0.0578774476044279,0.0,CASH,,,,43.14685821533203
2018-05-07,43.459022521972656,40.37210483551026,40.32525554656982,1.0,0.0,0.0072349255438881,0.0,0.0072349255438881,0.0,0.0,11978.670878321036,17963.763803728405,-0.0578774476044279,0.0,LONG,,,43.459022521972656,
2018-05-08,43.66791534423828,40.5223201751709,40.36057304382325,1.0,1.0,0.0048066617733983,0.0038066617733983,0.0048066617733983,1.0,0.001,12024.269626849662,18050.109540510144,-0.054291105698367,0.0,LONG,43.66791534423828,,43.66791534423828,
2018-05-09,43.97537612915039,40.69741363525391,40.39763256072998,1.0,1.0,0.0070408853385459,0.0070408853385459,0.0070408853385459,0.0,0.0,12108.931130572071,18177.19829213307,-0.0476324778099461,0.0,LONG,,,43.97537612915039,
2018-05-10,44.60440826416016,40.8840087890625,40.44109939575196,1.0,1.0,0.0143041899894698,0.0143041899894698,0.0143041899894698,0.0,0.0,12282.13958203318,18437.208389980005,-0.034009631832739,0.0,LONG,,,44.60440826416016,
2018-05-11,44.43476104736328,41.05519771575928,40.47877895355224,1.0,1.0,-0.0038033733301017,-0.0038033733301017,-0.0038033733301017,0.0,0.0,12235.42601991029,18367.08480330803,-0.0376836538361614,-0.0038033733301016,LONG,,,44.43476104736328,
2018-05-14,44.33109664916992,41.20841121673584,40.509694786071776,1.0,1.0,-0.0023329572557588,-0.0023329572557588,-0.0023329572557588,0.0,0.0,12206.88129399984,18324.23517954901,-0.0399286967382797,-0.0061274574784536,LONG,,,44.33109664916992,
2018-05-15,43.92819595336914,41.31308002471924,40.54097629547119,1.0,1.0,-0.0090884441454106,-0.0090884441454106,-0.0090884441454106,0.0,0.0,12095.939735169664,18157.696391612317,-0.0486542511535855,-0.015160212568818,LONG,,,43.92819595336914,
2018-05-16,44.33815383911133,41.44294090270997,40.57680156707764,1.0,1.0,0.0093324544030299,0.0093324544030299,0.0093324544030299,0.0,0.0,12208.824541209931,18327.152265251098,-0.0397758603309599,-0.0059692401583267,LONG,,,44.33815383911133,
2018-05-17,44.05777359008789,41.61792907714844,40.60828029632568,1.0,1.0,-0.0063236789253978,-0.0063236789253978,-0.0063236789253978,0.0,0.0,12131.619854754805,18211.25723870877,-0.0458480094866433,-0.0122551715255347,LONG,,,44.05777359008789,
2018-05-18,43.897560119628906,41.867995262146,40.63815689086914,1.0,1.0,-0.0036364404599652,-0.0036364404599652,-0.0036364404599652,0.0,0.0,12087.503941470057,18145.03308605909,-0.0493177263899025,-0.0158470467839207,LONG,,,43.897560119628906,
2018-05-21,44.20858001708984,42.13924522399903,40.681522369384766,1.0,1.0,0.0070851294835829,0.0070851294835829,0.0070851294835829,0.0,0.0,12173.145472028693,18273.59299495772,-0.0425820193836278,-0.0088741956787342,LONG,,,44.20858001708984,
2018-05-22,44.09782409667969,42.43194923400879,40.72371021270752,1.0,1.0,-0.0025053037298945,-0.0025053037298945,-0.0025053037298945,0.0,0.0,12142.648045273068,18227.81209426888,-0.044980642221534,-0.0113572668530952,LONG,,,44.09782409667969,
2018-05-23,44.38056564331055,42.730458450317386,40.767603454589846,1.0,1.0,0.0064116892935801,0.0064116892935801,0.0064116892935801,0.0,0.0,12220.502931740655,18344.683161919093,-0.0388573548301042,-0.0050183968258012,LONG,,,44.38056564331055,
2018-05-24,44.33109664916992,43.01980400085449,40.81532653808594,1.0,1.0,-0.0011146544309104,-0.0011146544309104,-0.0011146544309104,0.0,0.0,12206.88129399984,18324.23517954901,-0.0399286967382797,-0.0061274574784536,LONG,,,44.33109664916992,
2018-05-25,44.43239974975586,43.3365119934082,40.85697978973389,1.0,1.0,0.0022851476332208,0.0022851476332208,0.0022851476332208,0.0,0.0,12234.77581989783,18366.108762200143,-0.037734792071908,-0.0038563119901873,LONG,,,44.43239974975586,
2018-05-29,44.27218246459961,43.61070728302002,40.89710105895996,1.0,1.0,-0.0036058661260386,-0.0036058661260386,-0.0036058661260386,0.0,0.0,12190.658856209184,18299.883032747384,-0.0412045915894414,-0.0074482727714491,LONG,,,44.27218246459961,
2018-05-30,44.17793273925781,43.83512573242187,40.93440967559815,1.0,1.0,-0.0021288700961864,-0.0021288700961864,-0.0021288700961864,0.0,0.0,12164.70652711739,18260.924958995256,-0.0432457424627674,-0.0095612864624643,LONG,,,44.17793273925781,
2018-05-31,44.02949142456055,43.96445789337158,40.96562885284424,1.0,1.0,-0.0033600783353394,-0.0033600783353394,-0.0033600783353394,0.0,0.0,12123.83216025986,18199.56682065728,-0.0464605117157622,-0.0128892381263032,LONG,,,44.02949142456055,
2018-06-01,44.82353210449219,44.129736328125,41.00630790710449,1.0,1.0,0.0180342914315088,0.0180342914315088,0.0180342914315088,0.0,0.0,12342.476882704685,18527.78311262823,-0.0292641026925924,0.0,LONG,,,44.82353210449219,
2018-06-04,45.19815826416016,44.23230133056641,41.0507799911499,1.0,1.0,0.0083578009603224,0.0083578009603224,0.0083578009603224,0.0,0.0,12445.632847847712,18682.6346361196,-0.0211508852778571,0.0,LONG,,,45.19815826416016,
2018-06-05,45.5468635559082,44.33669338226319,41.098832550048826,1.0,1.0,0.0077150332035664,0.0077150332035664,0.0077150332035664,0.0,0.0,12541.651318508257,18826.771782667365,-0.0135990318564941,0.0,LONG,,,45.5468635559082,
2018-06-06,45.704715728759766,44.43853340148926,41.146149482727054,1.0,1.0,0.0034657089539831,0.0034657089539831,0.0034657089539831,0.0,0.0,12585.117031780544,18892.019894209152,-0.0101804531889815,0.0,LONG,,,45.704715728759766,
2018-06-07,45.58221054077149,44.51887512207031,41.18801040649414,1.0,1.0,-0.0026803621034491,-0.0026803621034491,-0.0026803621034491,0.0,0.0,12551.384361021088,18841.382440027104,-0.0128335279915069,-0.0026803621034492,LONG,,,45.58221054077149,
2018-06-08,45.16752243041992,44.5470308303833,41.22782821655274,1.0,1.0,-0.0090975866556678,-0.0090975866556678,-0.0090975866556678,0.0,0.0,12437.197054148104,18669.971330566383,-0.021814360514174,-0.0117535639326121,LONG,,,45.16752243041992,
2018-06-11,45.05678176879883,44.57813186645508,41.25973625183106,1.0,1.0,-0.0024517763132058,-0.0024517763132058,-0.0024517763132058,0.0,0.0,12406.70382900807,18624.196737089867,-0.0242126528949835,-0.0141765231361723,LONG,,,45.05678176879883,
2018-06-12,45.30419158935547,44.626786613464354,41.29374435424805,1.0,1.0,0.0054910672898518,0.0054910672898518,0.0054910672898518,0.0,0.0,12474.829874578414,18726.463454592667,-0.018854538911444,-0.0087633000887973,LONG,,,45.30419158935547,
2018-06-13,44.93191146850586,44.67697238922119,41.3258996963501,1.0,1.0,-0.0082173438657512,-0.0082173438657512,-0.0082173438657512,0.0,0.0,12372.319907832256,18572.58166499685,-0.0269169485475299,-0.0169086329043202,LONG,,,44.93191146850586,
2018-06-14,44.95549011230469,44.70783920288086,41.36170372009278,1.0,1.0,0.0005247638711154,0.0005247638711154,0.0005247638711154,0.0,0.0,12378.812454321767,18582.327884847982,-0.0264063097185329,-0.0163927420728628,LONG,,,44.95549011230469,
2018-06-15,44.4936752319336,44.729634284973145,41.39279609680176,1.0,1.0,-0.0102727137267866,-0.0102727137267866,-0.0102727137267866,0.0,0.0,12251.64845770094,18391.43695010966,-0.0364077589850001,-0.0264970578531379,LONG,,,44.4936752319336,
2018-06-18,44.47010040283203,44.7582612991333,41.43024467468262,1.0,1.0,-0.000529846747401,-0.000529846747401,-0.000529846747401,0.0,0.0,12245.156961615325,18381.69230706161,-0.0369183151997228,-0.0270128652206198,LONG,,,44.47010040283203,
2018-06-19,43.7514762878418,44.7354061126709,41.46777690887451,1.0,1.0,-0.0161597142457647,-0.0161597142457647,-0.0161597142457647,0.0,0.0,12047.278724221083,18084.649412025923,-0.0524814400214249,-0.04273605928346,LONG,,,43.7514762878418,
2018-06-20,43.94232177734375,44.7276309967041,41.50628261566162,1.0,1.0,0.0043620354258762,0.0043620354258762,0.0043620354258762,0.0,0.0,12099.82938080154,18163.53529342573,-0.0483483304961234,-0.0385604400621406,LONG,,,43.94232177734375,
2018-06-21,43.69728088378906,44.69346675872803,41.55063625335693,1.0,1.0,-0.0055764211731076,-0.0055764211731076,-0.0055764211731076,0.0,0.0,12032.35563605145,18062.247770636983,-0.0536551410153679,-0.0439218319808415,LONG,,,43.69728088378906,
2018-06-22,43.57005310058594,44.65541458129883,41.59603168487549,1.0,1.0,-0.002911572084805,-0.002911572084805,-0.002911572084805,0.0,0.0,11997.322565267075,18009.658234239163,-0.0564104922893862,-0.0467055224857376,LONG,,,43.57005310058594,
2018-06-25,42.92210006713867,44.579899597167966,41.63387256622315,1.0,1.0,-0.0148715226936124,-0.0148715226936124,-0.0148715226936124,0.0,0.0,11818.90411047512,17741.827193104473,-0.0704431050667592,-0.0608824629417863,LONG,,,42.92210006713867,
2018-06-26,43.45459365844727,44.53902015686035,41.67622009277344,1.0,1.0,0.0124060470125102,0.0124060470125102,0.0124060470125102,0.0,0.0,11965.529990506024,17961.93313534996,-0.0589109785274144,-0.0492317266267693,LONG,,,43.45459365844727,
2018-06-27,43.39098358154297,44.49967269897461,41.73494911193848,1.0,1.0,-0.0014638285978295,-0.0014638285978295,-0.0014638285978295,0.0,0.0,11948.014505517733,17935.63994395413,-0.0602885715501495,-0.0506234884152421,LONG,,,43.39098358154297,
2018-06-28,43.70671844482422,44.4835340499878,41.80620906829834,1.0,1.0,0.0072765085559285,0.0072765085559285,0.0072765085559285,0.0,0.0,12034.95433529349,18066.14878146237,-0.0534507533009304,-0.043715342105898,LONG,,,43.70671844482422,
2018-06-29,43.61481475830078,44.423098182678224,41.861262245178224,1.0,1.0,-0.0021027359132317,-0.0021027359132317,-0.0021027359132317,0.0,0.0,12009.648004598565,18028.1604416058,-0.055441096395607,-0.0457261561993244,LONG,,,43.61481475830078,
2018-07-02,44.1025390625,44.368317222595216,41.92935085296631,1.0,1.0,0.0111825375598184,0.0111825375598184,0.0111825375598184,0.0,0.0,12143.946344490188,18229.761022878487,-0.0448785309785898,-0.0350549530986712,LONG,,,44.1025390625,
2018-07-03,43.33443832397461,44.25769596099853,42.00002044677734,1.0,1.0,-0.01741624756427,-0.01741624756427,-0.01741624756427,0.0,0.0,11932.444368547334,17912.266991866556,-0.061513162937016,-0.0518606749214208,LONG,,,43.33443832397461,
2018-07-05,43.683143615722656,44.15661735534668,42.06974098205566,1.0,1.0,0.0080468400015034,0.0080468400015034,0.0080468400015034,0.0,0.0,12028.462839207876,18056.40413841432,-0.0539613095156531,-0.0442311494733801,LONG,,,43.683143615722656,
2018-07-06,44.2886848449707,44.09194107055664,42.13073013305664,1.0,1.0,0.0138621257337829,0.0138621257337829,0.0138621257337829,0.0,0.0,12195.202903469111,18306.70428288101,-0.0408472022391357,-0.0309821614949468,LONG,,,44.2886848449707,
2018-07-09,44.90364074707031,44.07874698638916,42.19404308319092,1.0,1.0,0.0138851696376223,0.0138851696376223,0.0138851696376223,0.0,0.0,12364.535364549003,18560.895977354605,-0.0275292029338262,-0.0175271844254221,LONG,,,44.90364074707031,
2018-07-10,44.84944534301758,44.068380165100095,42.24970237731934,1.0,1.0,-0.0012069267246725,-0.0012069267246725,-0.0012069267246725,0.0,0.0,12349.61227637937,18538.494335965668,-0.0287029039277689,-0.0187129571228034,LONG,,,44.84944534301758,
2018-07-11,44.2674674987793,44.01654396057129,42.28635124206543,1.0,1.0,-0.0129762551083341,-0.0129762551083341,-0.0129762551083341,0.0,0.0,12189.360556992056,18297.93410413777,-0.0413067028323864,-0.0314463881256806,LONG,,,44.2674674987793,
2018-07-12,45.0096549987793,44.02043113708496,42.33173633575439,1.0,1.0,0.0167659805707309,0.0167659805707309,0.0167659805707309,0.0,0.0,12393.727139260218,18604.716911812266,-0.0252332696387842,-0.0152076370872844,LONG,,,45.0096549987793,
2018-07-13,45.08034133911133,44.02667369842529,42.379189529418944,1.0,1.0,0.0015704706097825,0.0015704706097825,0.0015704706097825,0.0,0.0,12413.191123478093,18633.935072925586,-0.0237024271373581,-0.0136610496245918,LONG,,,45.08034133911133,
2018-07-16,44.98139953613281,44.05105991363526,42.42748397827148,1.0,1.0,-0.0021947882389407,-0.0021947882389407,-0.0021947882389407,0.0,0.0,12385.946797592558,18593.037531382342,-0.0258451935679834,-0.0158258547524848,LONG,,,44.98139953613281,
2018-07-17,45.108619689941406,44.08298587799072,42.47369438171387,1.0,1.0,0.0028282835821149,0.0028282835821149,0.0028282835821149,0.0,0.0,12420.977767569137,18645.623914174,-0.0230900075225134,-0.0130423311755394,LONG,,,45.108619689941406,
2018-07-18,44.86122894287109,44.13847351074219,42.51038955688477,1.0,1.0,-0.0054843342308139,-0.0054843342308139,-0.0054843342308139,0.0,0.0,12352.856974018276,18543.36508068661,-0.028447708434682,-0.0184551369030376,LONG,,,44.86122894287109,
2018-07-19,45.20992660522461,44.20185375213623,42.54242725372315,1.0,1.0,0.0077728067324585,0.0077728067324585,0.0077728067324585,0.0,0.0,12448.873343871026,18687.49907362821,-0.0208960202418674,-0.0108257783829475,LONG,,,45.20992660522461,
2018-07-20,45.10626220703125,44.27230281829834,42.57478954315186,1.0,1.0,-0.0022929565689978,-0.0022929565689978,-0.0022929565689978,0.0,0.0,12420.328617960577,18644.64944986919,-0.0231410631439857,-0.0130939119122877,LONG,,,45.10626220703125,
2018-07-23,45.14632034301758,44.35111618041992,42.60818618774414,1.0,1.0,0.0008880836945093,0.0008880836945093,0.0008880836945093,0.0,0.0,12431.358909286631,18661.207459035464,-0.0222735306503283,-0.0122174567074448,LONG,,,45.14632034301758,
2018-07-24,45.473819732666016,44.47870216369629,42.65218082427978,1.0,1.0,0.007254176800238,0.007254176800238,0.007254176800238,0.0,0.0,12521.538184681813,18796.579157249227,-0.0151809299793932,-0.0050519074982119,LONG,,,45.473819732666016,
2018-07-25,45.90265655517578,44.60110530853272,42.69762378692627,1.0,1.0,0.0094304112790795,0.0094304112790795,0.0094304112790795,0.0,0.0,12639.62143961006,18973.838629341863,-0.0058936811136183,0.0,LONG,,,45.90265655517578,
2018-07-26,45.7589225769043,44.71950225830078,42.74019771575928,1.0,1.0,-0.0031312779925648,-0.0031312779925648,-0.0031312779925648,0.0,0.0,12600.043271161858,18914.426266007325,-0.0090065043522169,-0.0031312779925649,LONG,,,45.7589225769043,
2018-07-27,44.99788284301758,44.78406047821045,42.77551326751709,1.0,1.0,-0.0166315046558992,-0.0166315046558992,-0.0166315046558992,0.0,0.0,12390.485592832998,18599.850897500564,-0.0254882172890489,-0.0197107047839517,LONG,,,44.99788284301758,
2018-07-30,44.74577331542969,44.84060840606689,42.8121569442749,1.0,1.0,-0.0056026975417358,-0.0056026975417358,-0.0056026975417358,0.0,0.0,12321.06544966112,18495.641558600484,-0.0309481120584361,-0.0252029692084487,LONG,,,44.74577331542969,
2018-07-31,44.835296630859375,44.87724628448486,42.8452128982544,1.0,1.0,0.002000709984351,0.002000709984351,0.002000709984351,0.0,0.0,12345.7163283241,18532.645973333754,-0.0290093202708772,-0.0232526830562282,LONG,,,44.835296630859375,
2018-08-01,47.47657012939453,45.08435287475586,42.89754638671875,1.0,1.0,0.0589105837813774,0.0589105837813774,0.0589105837813774,0.0,0.0,13073.009684424957,19624.41496663644,0.0,0.0,LONG,,,47.47657012939453,
2018-08-02,48.86433029174805,45.343412208557126,42.95967357635498,1.0,1.0,0.0292304216284213,0.0292304216284213,0.0292304216284213,0.0,0.0,13455.139269453131,20198.04489032233,0.0,0.0,LONG,,,48.86433029174805,
2018-08-03,49.005706787109375,45.579263305664064,43.02732200622559,1.0,1.0,0.0028932453287957,0.0028932453287957,0.0028932453287957,0.0,0.0,13494.068288292776,20256.48278935206,0.0,0.0,LONG,,,49.005706787109375,
2018-08-06,49.26017379760742,45.79708995819092,43.10110607147217,1.0,1.0,0.0051925995395496,0.0051925995395496,0.0051925995395496,0.0,0.0,13564.137581073215,20361.666592556947,0.0,0.0,LONG,,,49.26017379760742,
2018-08-07,48.798370361328125,45.99453620910644,43.16977916717529,1.0,1.0,-0.0093747829266027,-0.0093747829266027,-0.0093747829266027,0.0,0.0,13436.97673566408,20170.780388227864,-0.0093747829266027,-0.0093747829266028,LONG,,,48.798370361328125,
2018-08-08,48.83136367797852,46.222731018066405,43.24026096343994,1.0,1.0,0.0006761151326588,0.0006761151326588,0.0006761151326588,0.0,0.0,13446.06167897225,20184.41815808588,-0.0087050062265459,-0.0087050062265461,LONG,,,48.83136367797852,
2018-08-09,49.21540451049805,46.43301849365234,43.320967292785646,1.0,1.0,0.0078646346035329,0.0078646346035329,0.0078646346035329,0.0,0.0,13551.810040933931,20343.161231584145,-0.0009088333162061,-0.0009088333162063,LONG,,,49.21540451049805,
2018-08-10,49.06881332397461,46.63244209289551,43.40034854888916,1.0,1.0,-0.0029785630735224,-0.0029785630735224,-0.0029785630735224,0.0,0.0,13511.445119966618,20282.56784274104,-0.0038846893723728,-0.0038846893723729,LONG,,,49.06881332397461,
2018-08-13,49.38563919067383,46.85265407562256,43.49221611022949,1.0,1.0,0.006456766431407,0.006456766431407,0.006456766431407,0.0,0.0,13598.685365257015,20413.527645930782,0.0,0.0,LONG,,,49.38563919067383,
2018-08-14,49.59371566772461,47.07690887451172,43.59184440612793,1.0,1.0,0.0042132992598802,0.0042132992598802,0.0042132992598802,0.0,0.0,13655.9806962418,20499.535946852928,0.0,0.0,LONG,,,49.59371566772461,
2018-08-15,49.709571838378906,47.31932601928711,43.7018083190918,1.0,1.0,0.0023361058774165,0.0023361058774165,0.0023361058774165,0.0,0.0,13687.882513008177,20547.425033262683,0.0,0.0,LONG,,,49.709571838378906,
2018-08-16,50.43780517578125,47.58071994781494,43.80067684173584,1.0,1.0,0.0146497608100519,0.0146497608100519,0.0146497608100519,0.0,0.0,13888.406717819838,20848.439895262454,0.0,0.0,LONG,,,50.43780517578125,
2018-08-17,51.44505310058594,47.89765949249268,43.92001560211182,1.0,1.0,0.0199700982486117,0.0199700982486117,0.0199700982486117,0.0,0.0,14165.75956449138,21264.78528830112,0.0,0.0,LONG,,,51.44505310058594,
2018-08-20,50.94379806518555,48.187533378601074,44.0387073135376,1.0,1.0,-0.0097435031201218,-0.0097435031201218,-0.0097435031201218,0.0,0.0,14027.735441975865,21057.59178649584,-0.0097435031201218,-0.0097435031201218,LONG,,,50.94379806518555,
2018-08-21,50.8444938659668,48.45606708526611,44.15335475921631,1.0,1.0,-0.001949289275442,-0.001949289275442,-0.001949289275442,0.0,0.0,14000.391327720085,21016.544448659788,-0.0116737994894264,-0.0116737994894264,LONG,,,50.8444938659668,
2018-08-22,50.84685897827149,48.7032772064209,44.270607795715335,1.0,1.0,4.651658665189018e-05,4.651658665189018e-05,4.651658665189018e-05,0.0,0.0,14001.04257813644,21017.52206657076,-0.01162782592808,-0.0116278259280802,LONG,,,50.84685897827149,
2018-08-23,50.95089721679688,48.96287593841553,44.384887504577634,1.0,1.0,0.0020461094473869,0.0020461094473869,0.0020461094473869,0.0,0.0,14029.690243628833,21060.52621703183,-0.0096055082851771,-0.0096055082851772,LONG,,,50.95089721679688,
2018-08-24,51.10930633544922,49.26844711303711,44.49319366455078,1.0,1.0,0.0031090545467395,0.0031090545467395,0.0031090545467395,0.0,0.0,14073.309315870136,21126.004541823622,-0.0065263177876451,-0.0065263177876452,LONG,,,51.10930633544922,
2018-08-27,51.53017425537109,49.60766716003418,44.60291530609131,1.0,1.0,0.0082346631190719,0.0082346631190719,0.0082346631190719,0.0,0.0,14189.198277056825,21299.970072277527,0.0,0.0,LONG,,,51.53017425537109,
2018-08-28,51.94630813598633,49.96321773529053,44.727172660827634,1.0,1.0,0.0080755380052273,0.0080755380052273,0.0080755380052273,0.0,0.0,14303.7836870069,21471.978790106405,0.0,0.0,LONG,,,51.94630813598633,
2018-08-29,52.72183609008789,50.2254810333252,44.855265617370605,1.0,1.0,0.0149294142727403,0.0149294142727403,0.0149294142727403,0.0,0.0,14517.330799337891,21792.5428567194,0.0,0.0,LONG,,,52.72183609008789,
2018-08-30,53.20654678344727,50.44259185791016,44.980694999694826,1.0,1.0,0.0091937369656689,0.0091937369656689,0.0091937369656689,0.0,0.0,14650.799320150609,21992.897763557143,0.0,0.0,LONG,,,53.20654678344727,
2018-08-31,53.82129669189453,50.68337135314941,45.11417289733887,1.0,1.0,0.0115540275701282,0.0115540275701282,0.0115540275701282,0.0,0.0,14820.075059420044,22247.00431066429,0.0,0.0,LONG,,,53.82129669189453,
2018-09-04,53.99391555786133,50.92005844116211,45.2453870010376,1.0,1.0,0.0032072595157819,0.0032072595157819,0.0032072595157819,0.0,0.0,14867.606886178972,22318.35622693731,0.0,0.0,LONG,,,53.99391555786133,
2018-09-05,53.64159393310547,51.16221961975098,45.37169311523437,1.0,1.0,-0.0065252097595756,-0.0065252097595756,-0.0065252097595756,0.0,0.0,14770.592632623744,22172.72427106761,-0.0065252097595756,-0.0065252097595756,LONG,,,53.64159393310547,
2018-09-06,52.75020980834961,51.35816192626953,45.48652694702148,1.0,1.0,-0.0166174056249609,-0.0166174056249609,-0.0166174056249609,0.0,0.0,14525.143703526375,21804.271118044868,-0.0230341833271736,-0.0230341833271736,LONG,,,52.75020980834961,
2018-09-07,52.32461929321289,51.51362266540527,45.5914249420166,1.0,1.0,-0.0080680345477859,-0.0080680345477859,-0.0080680345477859,0.0,0.0,14407.954342314768,21628.35350537519,-0.030916377288096,-0.0309163772880959,LONG,,,52.32461929321289,
2018-09-10,51.62239074707031,51.64130153656006,45.69023948669434,1.0,1.0,-0.0134206145334279,-0.0134206145334279,-0.0134206145334279,0.0,0.0,14214.590740871334,21338.08770998684,-0.0439220750391703,-0.0439220750391702,LONG,,,51.62239074707031,
