name,total_return,cagr,ann_volatility,sharpe,sortino,calmar,max_drawdown,trades,win_rate,exposure,turnover,average_trade_return,average_win,average_loss,profit_factor,cost_drag,excess_cagr_vs_benchmark,drawdown_improvement_vs_benchmark,ticker,label,variant,risk_free_rate,short_window,long_window,spread_threshold,momentum_window,partial_exposure,entry_threshold,exit_threshold,min_hold_days,cooldown_days,cost_bps,benchmark_total_return,benchmark_cagr,benchmark_sharpe,benchmark_max_drawdown,upside_capture,downside_capture,capture_spread,missed_return_while_in_cash,avoided_downside_while_out,average_holding_days,median_holding_days,trade_frequency_per_year,fallback_exposure,average_target_exposure,volatility_adjusted_exposure,risk_price_sma_window,risk_drawdown_threshold,risk_volatility_window,risk_max_realized_volatility,risk_sharp_loss_threshold,target_volatility,sizing_window,fallback_asset,fallback_weight,fallback_min_hold_days,fallback_cooldown_days,hybrid_fallback,neighbor_sharpe,stable_neighbor_count,hot_pixel_risk,selection_score
AAPL_long_cash_hysteresis_trend_10_50_entry_0.020_exit_-0.005_hold_10_cool_0_10bps,4.720517632515278,0.16483457330377216,0.18053347588851218,0.8325725183955179,0.9389552392736931,0.6808458936377475,-0.24210261799930077,26,0.56,0.5779401530967293,4.471816283924843,0.074566977487056,0.1755334744739876,-0.05393583685994781,4.1420742357206235,0.2991972101591953,-0.08212983374553562,0.14305649626887074,AAPL,full_hysteresis,long_cash_hysteresis,0.018941489030219374,10,50,0.0,,False,0.02,-0.005,10,0,10.0,11.464142151973821,0.24696440704930778,0.8490639440563159,-0.3851591142681715,0.5071468314084877,0.48213451813848035,0.025012313270007358,1.1031121905275956,8.526281897951742,63.88461538461539,56.5,2.274610778443114,0.0,0.5779401530967293,,,,,,,,,cash,0.0,0,0,False,0.583758735610557,1188,0.2488137827849609,0.8278592427804915
AAPL_long_cash_hysteresis_trend_10_50_entry_0.020_exit_-0.005_hold_0_cool_5_10bps,4.720517632515278,0.16483457330377216,0.18053347588851218,0.8325725183955179,0.9389552392736931,0.6808458936377475,-0.24210261799930077,26,0.56,0.5779401530967293,4.471816283924843,0.074566977487056,0.1755334744739876,-0.05393583685994781,4.1420742357206235,0.2991972101591953,-0.08212983374553562,0.14305649626887074,AAPL,full_hysteresis,long_cash_hysteresis,0.018941489030219374,10,50,0.0,,False,0.02,-0.005,0,5,10.0,11.464142151973821,0.24696440704930778,0.8490639440563159,-0.3851591142681715,0.5071468314084877,0.48213451813848035,0.025012313270007358,1.1031121905275956,8.526281897951742,63.88461538461539,56.5,2.274610778443114,0.0,0.5779401530967293,,,,,,,,,cash,0.0,0,0,False,0.583758735610557,1188,0.2488137827849609,0.8278592427804915
AAPL_long_cash_hysteresis_trend_10_50_entry_0.020_exit_-0.005_hold_0_cool_0_10bps,4.720517632515278,0.16483457330377216,0.18053347588851218,0.8325725183955179,0.9389552392736931,0.6808458936377475,-0.24210261799930077,26,0.56,0.5779401530967293,4.471816283924843,0.074566977487056,0.1755334744739876,-0.05393583685994781,4.1420742357206235,0.2991972101591953,-0.08212983374553562,0.14305649626887074,AAPL,full_hysteresis,long_cash_hysteresis,0.018941489030219374,10,50,0.0,,False,0.02,-0.005,0,0,10.0,11.464142151973821,0.24696440704930778,0.8490639440563159,-0.3851591142681715,0.5071468314084877,0.48213451813848035,0.025012313270007358,1.1031121905275956,8.526281897951742,63.88461538461539,56.5,2.274610778443114,0.0,0.5779401530967293,,,,,,,,,cash,0.0,0,0,False,0.583758735610557,1188,0.2488137827849609,0.8278592427804915
AAPL_long_cash_hysteresis_trend_10_50_entry_0.020_exit_-0.005_hold_0_cool_10_10bps,4.720517632515278,0.16483457330377216,0.18053347588851218,0.8325725183955179,0.9389552392736931,0.6808458936377475,-0.24210261799930077,26,0.56,0.5779401530967293,4.471816283924843,0.074566977487056,0.1755334744739876,-0.05393583685994781,4.1420742357206235,0.2991972101591953,-0.08212983374553562,0.14305649626887074,AAPL,full_hysteresis,long_cash_hysteresis,0.018941489030219374,10,50,0.0,,False,0.02,-0.005,0,10,10.0,11.464142151973821,0.24696440704930778,0.8490639440563159,-0.3851591142681715,0.5071468314084877,0.48213451813848035,0.025012313270007358,1.1031121905275956,8.526281897951742,63.88461538461539,56.5,2.274610778443114,0.0,0.5779401530967293,,,,,,,,,cash,0.0,0,0,False,0.583758735610557,1188,0.2488137827849609,0.8278592427804915
AAPL_long_cash_hysteresis_trend_10_50_entry_0.020_exit_-0.005_hold_10_cool_10_10bps,4.720517632515278,0.16483457330377216,0.18053347588851218,0.8325725183955179,0.9389552392736931,0.6808458936377475,-0.24210261799930077,26,0.56,0.5779401530967293,4.471816283924843,0.074566977487056,0.1755334744739876,-0.05393583685994781,4.1420742357206235,0.2991972101591953,-0.08212983374553562,0.14305649626887074,AAPL,full_hysteresis,long_cash_hysteresis,0.018941489030219374,10,50,0.0,,False,0.02,-0.005,10,10,10.0,11.464142151973821,0.24696440704930778,0.8490639440563159,-0.3851591142681715,0.5071468314084877,0.48213451813848035,0.025012313270007358,1.1031121905275956,8.526281897951742,63.88461538461539,56.5,2.274610778443114,0.0,0.5779401530967293,,,,,,,,,cash,0.0,0,0,False,0.583758735610557,1188,0.2488137827849609,0.8278592427804915
AAPL_long_cash_hysteresis_trend_10_50_entry_0.020_exit_-0.005_hold_10_cool_5_10bps,4.720517632515278,0.16483457330377216,0.18053347588851218,0.8325725183955179,0.9389552392736931,0.6808458936377475,-0.24210261799930077,26,0.56,0.5779401530967293,4.471816283924843,0.074566977487056,0.1755334744739876,-0.05393583685994781,4.1420742357206235,0.2991972101591953,-0.08212983374553562,0.14305649626887074,AAPL,full_hysteresis,long_cash_hysteresis,0.018941489030219374,10,50,0.0,,False,0.02,-0.005,10,5,10.0,11.464142151973821,0.24696440704930778,0.8490639440563159,-0.3851591142681715,0.5071468314084877,0.48213451813848035,0.025012313270007358,1.1031121905275956,8.526281897951742,63.88461538461539,56.5,2.274610778443114,0.0,0.5779401530967293,,,,,,,,,cash,0.0,0,0,False,0.583758735610557,1188,0.2488137827849609,0.8278592427804915
AAPL_long_cash_hysteresis_trend_5_200_entry_0.000_exit_-0.005_hold_20_cool_0_10bps,5.432403887005758,0.17684851279862146,0.22743022001281202,0.748408014575442,0.8788721274026582,0.5213365655175487,-0.33922138690398185,13,0.5833333333333334,0.7251217814892137,2.1920668058455117,0.18600312781191639,0.3535121944571875,-0.048509565491463055,10.202463518811777,0.16288703226678436,-0.07011589425068632,0.04593772736418966,AAPL,full_hysteresis,long_cash_hysteresis,0.018941489030219374,5,200,0.0,,False,0.0,-0.005,20,0,10.0,11.464142151973821,0.24696440704930778,0.8490639440563159,-0.3851591142681715,0.6794191515897731,0.6718830038506505,0.0075361477391225895,0.862358720294886,5.402154170462172,160.30769230769232,140.0,1.137305389221557,0.0,0.7251217814892137,,,,,,,,,cash,0.0,0,0,False,0.6160971528470615,1188,0.13231086172838058,0.8274650033902428
AAPL_long_cash_hysteresis_trend_5_200_entry_0.010_exit_-0.005_hold_0_cool_5_10bps,5.173535960605906,0.1726269984144917,0.22207290263413182,0.7448726522926039,0.8548514932739668,0.5072592186825567,-0.34031318122287657,12,0.5454545454545454,0.7007654836464857,2.0167014613778704,0.18906792750861862,0.37753863893320316,-0.037096926200882806,12.21250419149451,0.14351759755921734,-0.07433740863481608,0.04484593304529494,AAPL,full_hysteresis,long_cash_hysteresis,0.018941489030219374,5,200,0.0,,False,0.01,-0.005,0,5,10.0,11.464142151973821,0.24696440704930778,0.8490639440563159,-0.3851591142681715,0.6535296706171236,0.6446132877872054,0.008916382829918246,0.9205250872994643,5.8503629389288365,167.83333333333334,161.0,1.0498203592814372,0.0,0.7007654836464857,,,,,,,,,cash,0.0,0,0,False,0.6160971528470615,1188,0.12877549944554245,0.8270606839132427
AAPL_long_cash_hysteresis_trend_5_200_entry_0.000_exit_0.000_hold_10_cool_5_10bps,5.420171473264971,0.17665255151441617,0.22412959502671007,0.7553507608058704,0.8761004654190252,0.520758885890702,-0.3392213869039815,14,0.5384615384615384,0.708420320111343,2.367432150313152,0.17498043047002648,0.3669024052541982,-0.04892854011150727,8.748530104400688,0.1756494768490091,-0.07031185553489161,0.045937727364189995,AAPL,full_hysteresis,long_cash_hysteresis,0.018941489030219374,5,200,0.0,,False,0.0,0.0,10,5,10.0,11.464142151973821,0.24696440704930778,0.8490639440563159,-0.3851591142681715,0.6617393557150211,0.6516299308155453,0.01010942489947575,0.8736229411897112,5.737677340140783,145.42857142857142,104.0,1.2247904191616767,0.0,0.708420320111343,,,,,,,,,cash,0.0,0,0,False,0.6160971528470615,1188,0.13925360795880892,0.8254614880001534
AAPL_long_cash_hysteresis_trend_5_200_entry_0.005_exit_0.000_hold_20_cool_5_10bps,5.18067577243159,0.17274558002967844,0.22368935822543848,0.7414827655935385,0.8603500142357985,0.5092414178430764,-0.33922138690398174,12,0.6363636363636364,0.7070285316631872,2.0167014613778704,0.2037355094427377,0.3641993216617601,-0.0770761619405515,8.269078231991683,0.14366823837922826,-0.07421882701962934,0.04593772736418977,AAPL,full_hysteresis,long_cash_hysteresis,0.018941489030219374,5,200,0.0,,False,0.005,0.0,20,5,10.0,11.464142151973821,0.24696440704930778,0.8490639440563159,-0.3851591142681715,0.6588772040721663,0.6506221848226326,0.008255019249533757,0.9166416351910369,5.750199950698806,169.33333333333334,160.5,1.0498203592814372,0.0,0.7070285316631872,,,,,,,,,cash,0.0,0,0,False,0.6160971528470615,1188,0.12538561274647708,0.8251827476635778
AAPL_long_cash_hysteresis_trend_5_50_entry_0.020_exit_-0.005_hold_10_cool_10_10bps,5.462150272876155,0.17732362983389338,0.1835808601624272,0.8799656717374541,1.0160535251894167,0.65024322695002,-0.2727035399747779,31,0.5,0.5883785664578984,5.348643006263048,0.0682313249264967,0.17739361779158927,-0.040930967938595866,4.333970749426522,0.40749523771160767,-0.0696407772154144,0.11245557429339359,AAPL,full_hysteresis,long_cash_hysteresis,0.018941489030219374,5,50,0.0,,False,0.02,-0.005,10,10,10.0,11.464142151973821,0.24696440704930778,0.8490639440563159,-0.3851591142681715,0.523044894868251,0.4931562616764038,0.029888633191847203,0.9628789867941533,8.356737453505799,54.54838709677419,37.0,2.7120359281437127,0.0,0.5883785664578984,,,,,,,,,cash,0.0,0,0,False,0.5809475042154093,1188,0.2990181675220448,0.8248168265870109
AAPL_long_cash_hysteresis_trend_5_200_entry_0.005_exit_-0.005_hold_0_cool_10_10bps,4.81867482603414,0.16656960905087748,0.2213830693544671,0.7230226470344876,0.8305302803680592,0.5541070993228124,-0.30060905058687426,12,0.45454545454545453,0.697286012526096,2.0167014613778704,0.18700430188760622,0.46261796715896014,-0.04267375250518871,9.034006854344293,0.1352680136008857,-0.0803947979984303,0.08455006368129725,AAPL,full_hysteresis,long_cash_hysteresis,0.018941489030219374,5,200,0.0,,False,0.005,-0.005,0,10,10.0,11.464142151973821,0.24696440704930778,0.8490639440563159,-0.3851591142681715,0.6487856513425581,0.6427067141493906,0.006078937193167433,0.9828850000864257,5.8811550796093925,167.0,158.5,1.0498203592814372,0.0,0.697286012526096,,,,,,,,,cash,0.0,0,0,False,0.6160971528470615,1188,0.10692549418742614,0.8244678559240424
AAPL_long_cash_hysteresis_trend_5_200_entry_0.020_exit_0.000_hold_0_cool_10_10bps,4.748449054275526,0.16533104001894072,0.2187125053562374,0.7242691501413797,0.8274983772029857,0.5498475706847598,-0.3006852241122818,12,0.5454545454545454,0.6844119693806542,2.0167014613778704,0.1890007360275617,0.3880787579400269,-0.049892890267396496,9.333885189496621,0.13359226450344863,-0.08163336703036705,0.08447389015588969,AAPL,full_hysteresis,long_cash_hysteresis,0.018941489030219374,5,200,0.0,,False,0.02,0.0,0,10,10.0,11.464142151973821,0.24696440704930778,0.8490639440563159,-0.3851591142681715,0.6343006846879813,0.6267417756381214,0.0075589090498598965,1.005947696514614,6.1435711519475,163.91666666666666,144.0,1.0498203592814372,0.0,0.6844119693806542,,,,,,,,,cash,0.0,0,0,False,0.6160971528470615,1188,0.10817199729431826,0.8241260774595709
AAPL_long_cash_hysteresis_trend_5_200_entry_0.020_exit_0.000_hold_10_cool_10_10bps,4.748449054275526,0.16533104001894072,0.2187125053562374,0.7242691501413797,0.8274983772029857,0.5498475706847598,-0.3006852241122818,12,0.5454545454545454,0.6844119693806542,2.0167014613778704,0.1890007360275617,0.3880787579400269,-0.049892890267396496,9.333885189496621,0.13359226450344863,-0.08163336703036705,0.08447389015588969,AAPL,full_hysteresis,long_cash_hysteresis,0.018941489030219374,5,200,0.0,,False,0.02,0.0,10,10,10.0,11.464142151973821,0.24696440704930778,0.8490639440563159,-0.3851591142681715,0.6343006846879813,0.6267417756381214,0.0075589090498598965,1.005947696514614,6.1435711519475,163.91666666666666,144.0,1.0498203592814372,0.0,0.6844119693806542,,,,,,,,,cash,0.0,0,0,False,0.6160971528470615,1188,0.10817199729431826,0.8241260774595709
AAPL_long_cash_hysteresis_trend_5_200_entry_0.005_exit_-0.005_hold_20_cool_0_10bps,5.218560878900277,0.17337271144178512,0.22588354600825722,0.7388541248072767,0.8594053992233904,0.5110901556771804,-0.33922138690398185,12,0.6363636363636364,0.7139874739039666,2.0167014613778704,0.20018120583847868,0.3569491352557093,-0.07416267064167512,8.422849140851572,0.1444252383288891,-0.07359169560752266,0.04593772736418966,AAPL,full_hysteresis,long_cash_hysteresis,0.018941489030219374,5,200,0.0,,False,0.005,-0.005,20,0,10.0,11.464142151973821,0.24696440704930778,0.8490639440563159,-0.3851591142681715,0.6682529673261003,0.6609836471277236,0.007269320198376672,0.9030021022641415,5.578506984070858,171.0,162.5,1.0498203592814372,0.0,0.7139874739039666,,,,,,,,,cash,0.0,0,0,False,0.6160971528470615,1188,0.12275697196021529,0.823838398485988
AAPL_long_cash_hysteresis_trend_5_50_entry_0.010_exit_-0.005_hold_0_cool_10_10bps,5.722146899005383,0.18139345921457628,0.18497327502505564,0.8934173303440671,1.053511473231911,0.7323236654677971,-0.2476957495272325,35,0.5294117647058824,0.6082115518441197,6.050104384133611,0.061286970433803385,0.1565994334156705,-0.04593955042079715,3.834916993721253,0.4798605819163644,-0.0655709478347315,0.137463364740939,AAPL,full_hysteresis,long_cash_hysteresis,0.018941489030219374,5,50,0.0,,False,0.01,-0.005,0,10,10.0,11.464142151973821,0.24696440704930778,0.8490639440563159,-0.3851591142681715,0.5373520890957464,0.5074911048744056,0.02986098422134076,0.909365950872006,8.121096314303614,49.94285714285714,37.0,3.0619760479041918,0.0,0.6082115518441197,,,,,,,,,cash,0.0,0,0,False,0.5809475042154093,1188,0.3124698261286578,0.8234208400316039
AAPL_long_cash_hysteresis_trend_5_50_entry_0.000_exit_-0.005_hold_10_cool_0_10bps,6.254300321595838,0.18929399432863714,0.19069865001907133,0.9072617535208429,1.1050753078259077,0.7719445108186164,-0.2452171000320974,38,0.4594594594594595,0.6482254697286013,6.576200417536534,0.058995710270636416,0.17493148954439441,-0.039549702112057876,3.7596178522771284,0.5651738361113514,-0.05767041272067064,0.1399420142360741,AAPL,full_hysteresis,long_cash_hysteresis,0.018941489030219374,5,50,0.0,,False,0.0,-0.005,10,0,10.0,11.464142151973821,0.24696440704930778,0.8490639440563159,-0.3851591142681715,0.5708761055048018,0.5416729757913313,0.0292031297134705,0.8021097831863437,7.570243858522294,49.026315789473685,37.0,3.324431137724551,0.0,0.6482254697286013,,,,,,,,,cash,0.0,0,0,False,0.5809475042154093,1188,0.3263142493054336,0.8219001759396973
AAPL_long_cash_hysteresis_trend_10_200_entry_0.000_exit_-0.010_hold_20_cool_10_10bps,4.738914034183848,0.16516180786486423,0.22854441635444053,0.702050738084319,0.8203185428661457,0.5255370145546988,-0.3142724552043401,9,0.625,0.7171189979123174,1.4906054279749477,0.24971275387177239,0.4590368708503506,-0.09916077442585791,7.715363820492187,0.09829782895961081,-0.08180259918444355,0.0708866590638314,AAPL,full_hysteresis,long_cash_hysteresis,0.018941489030219374,10,200,0.0,,False,0.0,-0.01,20,10,10.0,11.464142151973821,0.24696440704930778,0.8490639440563159,-0.3851591142681715,0.6750988161290042,0.6735239326803566,0.001574883448647646,0.9810017381045844,5.371430206625678,229.0,203.0,0.7873652694610779,0.0,0.7171189979123174,,,,,,,,,cash,0.0,0,0,False,0.6138486536389697,1188,0.08820208444534927,0.8209811372507636
AAPL_long_cash_hysteresis_trend_5_200_entry_0.005_exit_0.000_hold_0_cool_0_10bps,5.363035271240526,0.17573270234906424,0.2219037349634669,0.7572211680154617,0.8706175699241168,0.5180472373895643,-0.33922138690398174,15,0.5,0.7028531663187195,2.5427974947807934,0.15674740925967093,0.3562646898947493,-0.04276987137540744,8.329805034195182,0.18742100706549802,-0.07123170470024354,0.04593772736418977,AAPL,full_hysteresis,long_cash_hysteresis,0.018941489030219374,5,200,0.0,,False,0.005,0.0,0,0,10.0,11.464142151973821,0.24696440704930778,0.8490639440563159,-0.3851591142681715,0.6545722809825621,0.6440385826460125,0.010533698336549602,0.8849276280980226,5.8639590628823335,134.66666666666666,74.0,1.3122754491017965,0.0,0.7028531663187195,,,,,,,,,cash,0.0,0,0,False,0.6160971528470615,1188,0.14112401516840023,0.818929830463289
AAPL_long_cash_hysteresis_trend_5_50_entry_0.020_exit_-0.005_hold_10_cool_5_10bps,5.3825541971041195,0.17604778671413412,0.1836870409416972,0.8736428296305709,1.0122082005956203,0.6415502303697536,-0.2744099812927665,31,0.5,0.592205984690327,5.348643006263048,0.06777539612667996,0.17625628566583978,-0.04070549341247989,4.3300368301591785,0.4025109253290111,-0.07091662033517365,0.110749132975405,AAPL,full_hysteresis,long_cash_hysteresis,0.018941489030219374,5,50,0.0,,False,0.02,-0.005,10,5,10.0,11.464142151973821,0.24696440704930778,0.8490639440563159,-0.3851591142681715,0.5242554277156459,0.49532418314281823,0.028931244572827697,0.9738587084546009,8.32339221020356,54.903225806451616,37.0,2.7120359281437127,0.0,0.592205984690327,,,,,,,,,cash,0.0,0,0,False,0.5809475042154093,1188,0.29269532541516163,0.8179456312280953
AAPL_long_cash_hysteresis_trend_5_200_entry_0.000_exit_0.000_hold_20_cool_5_10bps,5.21535349805691,0.17331975331783478,0.22516448982489737,0.7402694293817899,0.8669220593439322,0.510934038975832,-0.33922138690398174,13,0.5833333333333334,0.7174669450243563,2.1920668058455117,0.18696575451492925,0.3607714062332356,-0.05636215789069961,8.961331283766794,0.15737053958626834,-0.073644653731473,0.04593772736418977,AAPL,full_hysteresis,long_cash_hysteresis,0.018941489030219374,5,200,0.0,,False,0.0,0.0,20,5,10.0,11.464142151973821,0.24696440704930778,0.8490639440563159,-0.3851591142681715,0.6685839596885118,0.6615215415455593,0.007062418142952498,0.9044534226128264,5.57384713709012,158.6153846153846,137.0,1.137305389221557,0.0,0.7174669450243563,,,,,,,,,cash,0.0,0,0,False,0.6160971528470615,1188,0.1241722765347284,0.8178323050142171
AAPL_long_cash_hysteresis_trend_5_200_entry_0.020_exit_-0.005_hold_10_cool_10_10bps,4.612850895295363,0.16289992202814418,0.22095353096968456,0.7096963244721222,0.8128686060500845,0.5417623114307535,-0.30068522411228227,11,0.5,0.6917188587334725,1.8413361169102296,0.20149562439576724,0.4474889825557165,-0.04449773376418207,10.0564443332599,0.11904424555836979,-0.08406448502116359,0.08447389015588924,AAPL,full_hysteresis,long_cash_hysteresis,0.018941489030219374,5,200,0.0,,False,0.02,-0.005,10,10,10.0,11.464142151973821,0.24696440704930778,0.8490639440563159,-0.3851591142681715,0.6439315519352037,0.6392218355646174,0.004709716370586259,1.0231026567028043,5.937127217366649,180.72727272727272,184.0,0.9623353293413174,0.0,0.6917188587334725,,,,,,,,,cash,0.0,0,0,False,0.6160971528470615,1188,0.0935991716250607,0.8177799539955366
AAPL_long_cash_hysteresis_trend_5_200_entry_0.020_exit_-0.005_hold_0_cool_10_10bps,4.612850895295363,0.16289992202814418,0.22095353096968456,0.7096963244721222,0.8128686060500845,0.5417623114307535,-0.30068522411228227,11,0.5,0.6917188587334725,1.8413361169102296,0.20149562439576724,0.4474889825557165,-0.04449773376418207,10.0564443332599,0.11904424555836979,-0.08406448502116359,0.08447389015588924,AAPL,full_hysteresis,long_cash_hysteresis,0.018941489030219374,5,200,0.0,,False,0.02,-0.005,0,10,10.0,11.464142151973821,0.24696440704930778,0.8490639440563159,-0.3851591142681715,0.6439315519352037,0.6392218355646174,0.004709716370586259,1.0231026567028043,5.937127217366649,180.72727272727272,184.0,0.9623353293413174,0.0,0.6917188587334725,,,,,,,,,cash,0.0,0,0,False,0.6160971528470615,1188,0.0935991716250607,0.8177799539955366
AAPL_long_cash_hysteresis_trend_5_200_entry_0.020_exit_-0.005_hold_20_cool_10_10bps,4.612850895295363,0.16289992202814418,0.22095353096968456,0.7096963244721222,0.8128686060500845,0.5417623114307535,-0.30068522411228227,11,0.5,0.6917188587334725,1.8413361169102296,0.20149562439576724,0.4474889825557165,-0.04449773376418207,10.0564443332599,0.11904424555836979,-0.08406448502116359,0.08447389015588924,AAPL,full_hysteresis,long_cash_hysteresis,0.018941489030219374,5,200,0.0,,False,0.02,-0.005,20,10,10.0,11.464142151973821,0.24696440704930778,0.8490639440563159,-0.3851591142681715,0.6439315519352037,0.6392218355646174,0.004709716370586259,1.0231026567028043,5.937127217366649,180.72727272727272,184.0,0.9623353293413174,0.0,0.6917188587334725,,,,,,,,,cash,0.0,0,0,False,0.6160971528470615,1188,0.0935991716250607,0.8177799539955366
AAPL_long_cash_hysteresis_trend_5_50_entry_0.000_exit_-0.005_hold_10_cool_5_10bps,6.149188490320799,0.18777635932763315,0.1906413031005414,0.9007568506487796,1.0983142205710879,0.7657555664064798,-0.2452171000320974,38,0.4594594594594595,0.6475295755045233,6.576200417536534,0.058587104299716565,0.17493148954439441,-0.040305623158259626,3.6891072376898504,0.5570861815702699,-0.05918804772167463,0.1399420142360741,AAPL,full_hysteresis,long_cash_hysteresis,0.018941489030219374,5,50,0.0,,False,0.0,-0.005,10,5,10.0,11.464142151973821,0.24696440704930778,0.8490639440563159,-0.3851591142681715,0.5703682993281666,0.5419659410452787,0.02840235828288784,0.8174244566462308,7.565627358090152,48.973684210526315,37.0,3.324431137724551,0.0,0.6475295755045233,,,,,,,,,cash,0.0,0,0,False,0.5809475042154093,1188,0.31980934643337033,0.8155038637846458
AAPL_long_cash_hysteresis_trend_5_200_entry_0.000_exit_0.000_hold_20_cool_0_10bps,5.3836685275457805,0.17606574825557986,0.2293308086527229,0.7412142100649244,0.8686998382320279,0.5190290325221033,-0.33922138690398196,14,0.6153846153846154,0.7275574112734864,2.367432150313152,0.1752399660546234,0.325057284558936,-0.06446774355227669,8.067471058182095,0.1751519068715517,-0.07089865879372792,0.04593772736418955,AAPL,full_hysteresis,long_cash_hysteresis,0.018941489030219374,5,200,0.0,,False,0.0,0.0,20,0,10.0,11.464142151973821,0.24696440704930778,0.8490639440563159,-0.3851591142681715,0.6856627906207323,0.6794155526202668,0.00624723800046556,0.863594222532765,5.280619046557528,149.35714285714286,106.5,1.2247904191616767,0.0,0.7275574112734864,,,,,,,,,cash,0.0,0,0,False,0.6160971528470615,1188,0.12511705721786293,0.8142722716856072
AAPL_long_cash_hysteresis_trend_5_200_entry_0.000_exit_-0.005_hold_0_cool_10_10bps,4.777884879514345,0.16585187008948998,0.22207400864969346,0.7186821257227994,0.8284623429520087,0.5517194833811562,-0.30060905058687404,13,0.4166666666666667,0.7014613778705637,2.1920668058455117,0.17061425127649746,0.45780625004102954,-0.03452289069816829,9.472105542203952,0.1463057259312217,-0.0811125369598178,0.08455006368129747,AAPL,full_hysteresis,long_cash_hysteresis,0.018941489030219374,5,200,0.0,,False,0.0,-0.005,0,10,10.0,11.464142151973821,0.24696440704930778,0.8490639440563159,-0.3851591142681715,0.6527415586280935,0.6477005853798126,0.0050409732482809,0.9855695857772202,5.802056568011151,155.07692307692307,132.0,1.137305389221557,0.0,0.7014613778705637,,,,,,,,,cash,0.0,0,0,False,0.6160971528470615,1188,0.10258497287573798,0.8134801122001832
AAPL_long_cash_hysteresis_trend_5_200_entry_0.005_exit_0.000_hold_20_cool_0_10bps,5.171445709349291,0.17259225878003637,0.22779702631302096,0.7316497811964722,0.8493644332272512,0.5087894379397999,-0.33922138690398196,13,0.5833333333333334,0.7164231036882394,2.1920668058455117,0.1872996016777765,0.3738673180763494,-0.07389520128022542,7.083196692597093,0.1563545166640372,-0.07437214826927141,0.04593772736418955,AAPL,full_hysteresis,long_cash_hysteresis,0.018941489030219374,5,200,0.0,,False,0.005,0.0,20,0,10.0,11.464142151973821,0.24696440704930778,0.8490639440563159,-0.3851591142681715,0.6744966063570595,0.6685161958973398,0.005980410459719754,0.9042376045020204,5.456971860166213,158.3846153846154,139.0,1.137305389221557,0.0,0.7164231036882394,,,,,,,,,cash,0.0,0,0,False,0.6160971528470615,1188,0.11555262834941071,0.8106400743374302
AAPL_long_cash_hysteresis_trend_30_200_entry_0.010_exit_-0.010_hold_10_cool_10_10bps,4.889034986849232,0.16779694331581463,0.2353055052537134,0.6982304427358408,0.8060457598190184,0.44631599906937003,-0.3759599558736282,6,0.8,0.709116214335421,0.9645093945720251,0.47671594071099166,0.6336982250037531,-0.15121319646005438,16.763040259416925,0.06508446897138676,-0.07916746373349315,0.009199158394543328,AAPL,full_hysteresis,long_cash_hysteresis,0.018941489030219374,30,200,0.0,,False,0.01,-0.01,10,10,10.0,11.464142151973821,0.24696440704930778,0.8490639440563159,-0.3851591142681715,0.6908035626598275,0.6894169312202209,0.0013866314396066004,0.9463467395340615,5.105795960250485,339.6666666666667,232.0,0.5249101796407186,0.0,0.709116214335421,,,,,,,,,cash,0.0,0,0,False,0.61192646132724,1512,0.08630398140860074,0.8104705941138959
AAPL_long_cash_hysteresis_trend_30_200_entry_0.010_exit_-0.010_hold_20_cool_0_10bps,4.889034986849232,0.16779694331581463,0.2353055052537134,0.6982304427358408,0.8060457598190184,0.44631599906937003,-0.3759599558736282,6,0.8,0.709116214335421,0.9645093945720251,0.47671594071099166,0.6336982250037531,-0.15121319646005438,16.763040259416925,0.06508446897138676,-0.07916746373349315,0.009199158394543328,AAPL,full_hysteresis,long_cash_hysteresis,0.018941489030219374,30,200,0.0,,False,0.01,-0.01,20,0,10.0,11.464142151973821,0.24696440704930778,0.8490639440563159,-0.3851591142681715,0.6908035626598275,0.6894169312202209,0.0013866314396066004,0.9463467395340615,5.105795960250485,339.6666666666667,232.0,0.5249101796407186,0.0,0.709116214335421,,,,,,,,,cash,0.0,0,0,False,0.61192646132724,1512,0.08630398140860074,0.8104705941138959
AAPL_long_cash_hysteresis_trend_30_200_entry_0.010_exit_-0.010_hold_20_cool_5_10bps,4.889034986849232,0.16779694331581463,0.2353055052537134,0.6982304427358408,0.8060457598190184,0.44631599906937003,-0.3759599558736282,6,0.8,0.709116214335421,0.9645093945720251,0.47671594071099166,0.6336982250037531,-0.15121319646005438,16.763040259416925,0.06508446897138676,-0.07916746373349315,0.009199158394543328,AAPL,full_hysteresis,long_cash_hysteresis,0.018941489030219374,30,200,0.0,,False,0.01,-0.01,20,5,10.0,11.464142151973821,0.24696440704930778,0.8490639440563159,-0.3851591142681715,0.6908035626598275,0.6894169312202209,0.0013866314396066004,0.9463467395340615,5.105795960250485,339.6666666666667,232.0,0.5249101796407186,0.0,0.709116214335421,,,,,,,,,cash,0.0,0,0,False,0.61192646132724,1512,0.08630398140860074,0.8104705941138959
