Date,AAPL,MSFT,NVDA,AMZN,META,GOOGL,SPY,QQQ,BIL
2021-10-11,139.41285705566406,282.91217041015625,20.62730598449707,162.31500244140625,322.91595458984375,137.6930389404297,408.626220703125,348.5818786621094,77.2731704711914
2021-10-12,138.143798828125,281.61407470703125,20.60338020324707,162.3665008544922,321.2489013671875,135.24972534179688,407.620361328125,347.3661193847656,77.2731704711914
2021-10-13,137.55809020996094,284.912109375,20.870502471923828,164.21400451660156,322.0130310058594,136.37274169921875,409.0867614746094,350.1478576660156,77.2731704711914
2021-10-14,140.34027099609375,291.1043701171875,21.67486572265625,164.9929962158203,325.9719543457031,139.91038513183594,415.96795654296875,356.5964660644531,77.26471710205078
2021-10-15,141.39462280273438,292.50830078125,21.790483474731445,170.4510040283203,322.2313232421875,140.12548828125,419.1358642578125,358.84320068359375,77.2731704711914
2021-10-18,143.0639190673828,295.4698181152344,22.149303436279297,172.33700561523438,332.7288818359375,141.52308654785156,420.3767395019531,362.45166015625,77.26471710205078
2021-10-19,145.2213897705078,296.3736572265625,22.217084884643555,172.20750427246094,337.3426818847656,141.9780731201172,423.6199035644531,365.19451904296875,77.26471710205078
2021-10-20,145.70944213867188,295.5851745605469,22.030698776245117,170.7530059814453,338.12652587890625,140.52293395996094,425.2837219238281,364.7179870605469,77.26471710205078
2021-10-21,145.92422485351562,298.8063049316406,22.61777114868164,171.75050354003906,339.218017578125,140.63894653320312,426.3929748535156,366.94525146484375,77.26471710205078
2021-10-22,145.1529998779297,297.26776123046875,22.65165901184082,166.77749633789062,322.0824279785156,136.3573760986328,425.9512023925781,363.8619689941406,77.26471710205078
2021-10-25,145.10418701171875,296.27752685546875,23.090221405029297,166.01849365234375,326.13067626953125,136.2389373779297,428.2354431152344,367.587158203125,77.2731704711914
2021-10-26,145.7680206298828,298.1813659667969,24.636144638061523,168.80349731445312,313.3509826660156,138.0841064453125,428.6208801269531,368.7446594238281,77.25627136230469
2021-10-27,145.30917358398438,310.7389831542969,24.371017456054688,169.62449645996094,309.7889099121094,144.93235778808594,426.72198486328125,369.6005554199219,77.25627136230469
2021-10-28,148.94070434570312,311.87353515625,24.85940933227539,172.32850646972656,314.4523620605469,144.5670928955078,430.83935546875,373.70501708984375,77.2731704711914
2021-10-29,146.23660278320312,318.8638610839844,25.48336410522461,168.6215057373047,321.05059814453125,146.7447967529297,431.7135925292969,375.5433349609375,77.2731704711914
2021-11-01,145.41659545898438,316.7004699707031,25.742515563964844,165.90550231933594,327.4106140136719,142.23574829101562,432.4562072753906,376.8271484375,77.2731704711914
2021-11-02,146.45138549804688,320.3158264160156,26.314632415771484,165.6374969482422,325.5254211425781,144.15423583984375,434.20477294921875,378.4028015136719,77.25627136230469
2021-11-03,147.8864288330078,321.1523742675781,26.5109920501709,169.1999969482422,329.0378723144531,145.3095245361328,436.8555908203125,382.41986083984375,77.25627136230469
2021-11-04,147.36903381347656,323.4985046386719,29.70351219177246,173.85000610351562,333.23492431640625,146.96434020996094,438.91436767578125,387.3219299316406,77.26471710205078
2021-11-05,147.89695739746094,323.133056640625,29.654672622680664,175.94949340820312,338.4738464355469,147.543701171875,440.4371643066406,387.6914978027344,77.26471710205078
2021-11-08,147.07569885253906,324.02734375,30.703235626220703,174.44900512695312,335.9833984375,147.72116088867188,440.813232421875,387.1662292480469,77.2731704711914
2021-11-09,147.43743896484375,323.0273132324219,30.55670928955078,178.81149291992188,332.7586364746094,147.609619140625,439.3561096191406,384.5012512207031,77.25627136230469
2021-11-10,144.612060546875,318.0754699707031,29.362634658813477,174.1024932861328,325.0888366699219,144.61117553710938,435.82159423828125,378.85028076171875,77.25627136230469
2021-11-11,144.56317138671875,319.6427307128906,30.290590286254883,173.625,325.1881103515625,144.4853057861328,435.9625549316406,379.9007263183594,77.26471710205078
2021-11-12,146.63577270507812,323.7677307128906,30.290590286254883,176.25750732421875,338.2357482910156,147.37123107910156,439.252685546875,383.8982849121094,77.26471710205078
2021-11-15,146.6455841064453,323.1427307128906,29.926776885986328,177.28399658203125,344.8537292480469,147.147216796875,439.4031677246094,383.8106689453125,77.26471710205078
2021-11-16,147.62318420410156,326.4504089355469,30.10420036315918,177.03500366210938,340.2895812988281,146.57626342773438,441.1422119140625,386.5438232421875,77.25627136230469
